ID,Airline Name,Type Of Traveller,Seat Type,Date Flown,Month Flown,Departure city,Arrival city
19238,Sun Country Airlines,Solo Leisure,Economy Class,5/1/2022,May,Nashville,Minneapolis
19239,Sun Country Airlines,Couple Leisure,Economy Class,5/1/2022,May,Nashville,Minneapolis
19241,Sun Country Airlines,Solo Leisure,Economy Class,4/1/2022,April,Philadelphia,Minnesota
19242,Sun Country Airlines,Solo Leisure,Economy Class,2/1/2022,February,Denver,Minneapolis
19243,Sun Country Airlines,Couple Leisure,Economy Class,3/1/2022,March,Minneapolis,Asheville
19244,Sun Country Airlines,Couple Leisure,Economy Class,4/1/2022,April,Minneapolis,Myrtle Beach
19245,Sun Country Airlines,Couple Leisure,Economy Class,3/1/2022,March,"La Crosse, WI",Bullhead City
19247,Sun Country Airlines,Solo Leisure,Economy Class,3/1/2022,March,"Tampa, Florida","Minneapolis, Minnesota"
19248,Sun Country Airlines,Family Leisure,Economy Class,2/1/2022,February,Bozeman,Minneapolis
19249,Sun Country Airlines,Family Leisure,Economy Class,2/1/2022,February,Fort Myers,Wisconsin
19250,Sun Country Airlines,Couple Leisure,Economy Class,2/1/2022,February,Punta Cana,Indianapolis
19251,Sun Country Airlines,Solo Leisure,Economy Class,12/1/2021,December,San Francisco,Minneapolis
19252,Sun Country Airlines,Family Leisure,Economy Class,12/1/2021,December,Montego Bay,Fargo
19253,Sun Country Airlines,Couple Leisure,Economy Class,1/1/2022,January,Minneapolis,Tampa
19254,Sun Country Airlines,Business,Economy Class,1/1/2022,January,Punta Gorda,Minneapolis
19255,Sun Country Airlines,Family Leisure,Economy Class,1/1/2022,January,San Diego,Minneapolis
19256,Sun Country Airlines,Family Leisure,Economy Class,1/1/2022,January,Minneapolis,Las Vegas
19257,Sun Country Airlines,Couple Leisure,Economy Class,12/1/2021,December,Minneapolis,Las vegas
19258,Sun Country Airlines,Couple Leisure,Economy Class,12/1/2021,December,Portland,Minneapolis
19259,Sun Country Airlines,Solo Leisure,Economy Class,9/1/2021,September,San Diego,Indianapolis 
19260,Sun Country Airlines,Couple Leisure,Premium Economy,12/1/2021,December,Minneapolis,"Liberia, Costa Rica"
19261,Sun Country Airlines,Couple Leisure,Economy Class,10/1/2021,October,Denver,Myrtle Beach 
19262,Sun Country Airlines,Couple Leisure,Economy Class,8/1/2021,August,Cancun,Dallas
19263,Sun Country Airlines,Family Leisure,Economy Class,8/1/2021,August,Houston,Cancun
19264,Sun Country Airlines,Family Leisure,Economy Class,8/1/2021,August,Anchorage,Minneapolis
19265,Sun Country Airlines,Family Leisure,Economy Class,8/1/2021,August,San Antonio,Cancun
19266,Sun Country Airlines,Business,Economy Class,8/1/2021,August,San Francisco,Boston
19267,Sun Country Airlines,Family Leisure,Economy Class,8/1/2021,August,Dallas,Las vegas
19268,Sun Country Airlines,Family Leisure,Economy Class,7/1/2021,July,Minneapolis,Los Angeles
19269,Sun Country Airlines,Family Leisure,Economy Class,7/1/2021,July,Cancun,Dallas
19270,Sun Country Airlines,Couple Leisure,Economy Class,7/1/2021,July,Minneapolis,Seattle 
19271,Sun Country Airlines,Solo Leisure,Economy Class,7/1/2021,July,San Antonio,Minneapolis
19272,Sun Country Airlines,Solo Leisure,Economy Class,6/1/2021,June,Hawaii,Cincinnati
19273,Sun Country Airlines,Family Leisure,Economy Class,7/1/2021,July,Houston,Cancun
19274,Sun Country Airlines,Solo Leisure,Economy Class,8/1/2020,August,Minneapolis,Chicago
19275,Sun Country Airlines,Solo Leisure,Premium Economy,7/1/2021,July,Raleigh,Minneapolis
19276,Sun Country Airlines,Family Leisure,Economy Class,7/1/2021,July,Minneapolis,Baltimore
19277,Sun Country Airlines,Family Leisure,Economy Class,7/1/2021,July,Dallas Ft Worth,Cozumel
19278,Sun Country Airlines,Solo Leisure,Economy Class,8/1/2020,August,Dallas Ft Worth,Las Vegas
19279,Sun Country Airlines,Family Leisure,Premium Economy,6/1/2021,June,Dallas Fort-Worth,Cozumel
19280,Sun Country Airlines,Family Leisure,Economy Class,7/1/2020,July,Denver,Minnesota
19281,Sun Country Airlines,Couple Leisure,Economy Class,5/1/2021,May,Minneapolis,Portland
19282,Sun Country Airlines,Family Leisure,Economy Class,7/1/2020,July,Minneapolis,Las Vegas 
19283,Sun Country Airlines,Family Leisure,Economy Class,6/1/2021,June,Minneapolis,Philadelphia
19284,Sun Country Airlines,Couple Leisure,Economy Class,6/1/2021,June,Portland,San Francisco 
19285,Sun Country Airlines,Couple Leisure,Economy Class,6/1/2021,June,Providence,Minneapolis
19286,Sun Country Airlines,Solo Leisure,Economy Class,6/1/2021,June,Minneapolis,San Diego
19287,Sun Country Airlines,Couple Leisure,Economy Class,5/1/2021,May,Denver,Minneapolis
19288,Sun Country Airlines,Family Leisure,Economy Class,4/1/2021,April,Dallas,Las Vegas
19289,Sun Country Airlines,Family Leisure,Economy Class,6/1/2020,June,Nashville,Denver
19290,Sun Country Airlines,Couple Leisure,Premium Economy,3/1/2021,March,Minneapolis,Las Vegas 
19291,Sun Country Airlines,Couple Leisure,Economy Class,2/1/2021,February,Fort Myers,Minneapolis
19292,Sun Country Airlines,Couple Leisure,Economy Class,3/1/2020,March,Nashville,Portland
19293,Sun Country Airlines,Family Leisure,Economy Class,8/1/2020,August,Madison,Seattle
19294,Sun Country Airlines,Family Leisure,Economy Class,12/1/2020,December,Ixtapa-Zihuatanejo,Minneapolis
19295,Sun-Air,Solo Leisure,Economy Class,12/1/2016,December,OSL,BLL
19296,Sun-Air,Solo Leisure,Economy Class,11/1/2015,November,GOT,CBG
19297,Sunwing Airlines,Couple Leisure,Economy Class,2/1/2023,February,Cancun,Toronto
19298,Sunwing Airlines,Couple Leisure,Economy Class,7/1/2023,July,Toronto,Cayo Coco
19299,Sunwing Airlines,Business,Economy Class,5/1/2023,May,Toronto,Cancun
19300,Sunwing Airlines,Family Leisure,Economy Class,5/1/2023,May,Cancun,Toronto
19301,Sunwing Airlines,Couple Leisure,Economy Class,4/1/2023,April,Holguin,Toronto
19302,Sunwing Airlines,Family Leisure,Premium Economy,12/1/2022,December,Windsor,Cayo Santa Maria
19303,Sunwing Airlines,Solo Leisure,Economy Class,1/1/2023,January,Toronto,San Jose del cabo
19304,Sunwing Airlines,Couple Leisure,Economy Class,3/1/2023,March,Toronto,Cancun
19305,Sunwing Airlines,Solo Leisure,Economy Class,3/1/2023,March,Montreal,Varadero
19306,Sunwing Airlines,Family Leisure,Economy Class,3/1/2023,March,Toronto,Punta Cana
19307,Sunwing Airlines,Couple Leisure,Economy Class,3/1/2023,March,Toronto,Orlando
19308,Sunwing Airlines,Couple Leisure,Economy Class,2/1/2023,February,Moncton,Cancun
19309,Sunwing Airlines,Family Leisure,Economy Class,2/1/2023,February,Cancun,Toronto
19310,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2023,January,Toronto,Puerto Vallarta
19311,Sunwing Airlines,Couple Leisure,Economy Class,2/1/2023,February,Ottawa,Cancun
19312,Sunwing Airlines,Solo Leisure,Economy Class,2/1/2023,February,Toronto,Varadero
19313,Sunwing Airlines,Business,Economy Class,2/1/2023,February,Cancún,Toronto
19314,Sunwing Airlines,Family Leisure,Economy Class,1/1/2023,January,Cancun,Toronto
19315,Sunwing Airlines,Solo Leisure,Economy Class,12/1/2022,December,Cancun,Quebec City
19316,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2023,January,Vancouver,Mazatlan
19317,Sunwing Airlines,Solo Leisure,Economy Class,12/1/2022,December,Toronto,Holguin
19318,Sunwing Airlines,Couple Leisure,Economy Class,12/1/2022,December,Ottawa,Cancun 
19319,Sunwing Airlines,Family Leisure,Economy Class,1/1/2023,January,Toronto,Orlando
19320,Sunwing Airlines,Family Leisure,Economy Class,12/1/2022,December,Saskatoon,Punta Cana
19321,Sunwing Airlines,Family Leisure,Premium Economy,12/1/2022,December,Toronto,Punta Cana
19322,Sunwing Airlines,Couple Leisure,Economy Class,12/1/2022,December,Toronto,Punta Cana
19323,Sunwing Airlines,Couple Leisure,Economy Class,12/1/2022,December,Toronto,Cancun
19324,Sunwing Airlines,Family Leisure,Economy Class,12/1/2022,December,Toronto,Cayo Coco
19325,Sunwing Airlines,Family Leisure,Economy Class,11/1/2022,November,Toronto,Cancun
19326,Sunwing Airlines,Family Leisure,Economy Class,11/1/2022,November,Winnipeg,Varadero
19327,Sunwing Airlines,Family Leisure,Premium Economy,11/1/2022,November,Calgary,Montego Bay
19328,Sunwing Airlines,Couple Leisure,Economy Class,11/1/2022,November,Edmonton,Cancun
19329,Sunwing Airlines,Couple Leisure,Economy Class,10/1/2022,October,Montreal,Montego Bay
19330,Sunwing Airlines,Family Leisure,Economy Class,10/1/2022,October,Toronto,Punta Cana
19331,Sunwing Airlines,Family Leisure,Economy Class,9/1/2022,September,Montreal,Cancun
19332,Sunwing Airlines,Family Leisure,Economy Class,7/1/2022,July,Costa Rica,Canada
19333,Sunwing Airlines,Family Leisure,Economy Class,8/1/2022,August,Toronto,St. John's
19334,Sunwing Airlines,Family Leisure,Economy Class,7/1/2022,July,Toronto,Vancouver
19335,Sunwing Airlines,Couple Leisure,Economy Class,6/1/2022,June,Toronto,Santa Clara
19336,Sunwing Airlines,Couple Leisure,Economy Class,5/1/2022,May,Toronto,Punta Cana
19337,Sunwing Airlines,Family Leisure,Economy Class,4/1/2022,April,Montego Bay,Calgary
19338,Sunwing Airlines,Family Leisure,Economy Class,4/1/2022,April,Toronto,Punta Cana
19339,Sunwing Airlines,Couple Leisure,Economy Class,4/1/2022,April,Toronto,Cayo Santa Maria
19340,Sunwing Airlines,Couple Leisure,Economy Class,3/1/2022,March,"Toronto, Canada","Santa Clara, Cuba"
19341,Sunwing Airlines,Solo Leisure,Economy Class,3/1/2022,March,Toronto,Cancun
19342,Sunwing Airlines,Solo Leisure,Economy Class,12/1/2021,December,Toronto,Cancun
19343,Sunwing Airlines,Couple Leisure,Economy Class,2/1/2022,February,Windsor,Varadero
19344,Sunwing Airlines,Couple Leisure,Economy Class,2/1/2022,February,Toronto,Dominican Republic 
19345,Sunwing Airlines,Family Leisure,Economy Class,2/1/2022,February,Vancouver,Cancun
19346,Sunwing Airlines,Couple Leisure,Economy Class,2/1/2022,February,Santa Clara,Ottawa
19347,Sunwing Airlines,Family Leisure,Economy Class,1/1/2022,January,Edmonton,Varadero
19348,Sunwing Airlines,Couple Leisure,Economy Class,12/1/2021,December,Ottawa,Cuba
19349,Sunwing Airlines,Family Leisure,Economy Class,12/1/2021,December,Saskatoon,Cancun
19350,Sunwing Airlines,Family Leisure,Economy Class,11/1/2021,November,Toronto,Cancun
19351,Sunwing Airlines,Couple Leisure,Economy Class,11/1/2021,November,Toronto,Costa Rica
19352,Sunwing Airlines,Family Leisure,Economy Class,11/1/2021,November,Toronto,Los Cabos
19353,Sunwing Airlines,Couple Leisure,Economy Class,6/1/2020,June,Halifax,Cayo Santa Maria
19354,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2021,January,Toronto,Punta Cana
19355,Sunwing Airlines,Couple Leisure,Economy Class,3/1/2020,March,Winnipeg,Cuba
19356,Sunwing Airlines,Family Leisure,Economy Class,12/1/2019,December,Montreal,Puerto-Plata
19357,Sunwing Airlines,Couple Leisure,Economy Class,4/1/2020,April,Vancouver,Cancun
19358,Sunwing Airlines,Couple Leisure,Economy Class,3/1/2020,March,Puerto Vallarta,Regina
19359,Sunwing Airlines,Family Leisure,Economy Class,3/1/2020,March,Montreal,Cancun
19360,Sunwing Airlines,Couple Leisure,Economy Class,3/1/2020,March,Cancun,Kelowna
19361,Sunwing Airlines,Family Leisure,Economy Class,3/1/2020,March,Toronto,Nassau
19362,Sunwing Airlines,Couple Leisure,Economy Class,3/1/2020,March,Toronto,"Rio Hato, Panama"
19363,Sunwing Airlines,Family Leisure,Economy Class,2/1/2020,February,Cabo,Calgary
19364,Sunwing Airlines,Family Leisure,Economy Class,2/1/2020,February,Montego Bay,Toronto
19365,Sunwing Airlines,Family Leisure,Economy Class,2/1/2020,February,Punta Cana,Toronto
19366,Sunwing Airlines,Couple Leisure,Economy Class,3/1/2020,March,Toronto,Punta Cana
19367,Sunwing Airlines,Family Leisure,Economy Class,2/1/2020,February,Ixtapa,Toronto
19368,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2020,January,Hamilton,Varadero
19369,Sunwing Airlines,Couple Leisure,Economy Class,2/1/2020,February,Puerto Vaĺlarta,Toronto
19370,Sunwing Airlines,Couple Leisure,Economy Class,2/1/2020,February,Montreal,Santa Clara
19371,Sunwing Airlines,Couple Leisure,Economy Class,2/1/2020,February,Toronto,Montego Bay
19372,Sunwing Airlines,Couple Leisure,Economy Class,2/1/2020,February,Toronto,Cancun
19373,Sunwing Airlines,Family Leisure,Economy Class,2/1/2020,February,Cancun,Toronto
19374,Sunwing Airlines,Family Leisure,Economy Class,3/1/2019,March,Sudbury,Cuba
19375,Sunwing Airlines,Couple Leisure,Economy Class,2/1/2020,February,Toronto,Cancun
19376,Sunwing Airlines,Family Leisure,Economy Class,1/1/2020,January,Toronto,Ixtapa
19377,Sunwing Airlines,Couple Leisure,Premium Economy,1/1/2020,January,Dartmouth,Cuba
19378,Sunwing Airlines,Family Leisure,Economy Class,5/1/2019,May,Punta Cana,Toronto
19379,Sunwing Airlines,Family Leisure,Economy Class,2/1/2020,February,Punta Cana,Toronto
19380,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2020,January,Saskatoon,Punta Cana
19381,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2020,January,Santa Clara,Saskatoon
19382,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2020,January,Punta Cana,Saskatoon
19383,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2020,January,Punta Cana,Hamilton
19384,Sunwing Airlines,Family Leisure,Economy Class,1/1/2020,January,Miami,Toronto
19385,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2020,January,Toronto,Ixtapa
19386,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2020,January,Kitchener,Punta Cana
19387,Sunwing Airlines,Family Leisure,Economy Class,1/1/2020,January,Toronto,Cancun
19388,Sunwing Airlines,Family Leisure,Economy Class,1/1/2020,January,Cancun,Toronto
19389,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2020,January,Montreal,Puerto Plata
19390,Sunwing Airlines,Solo Leisure,Economy Class,1/1/2020,January,Toronto,Vancouver
19391,Sunwing Airlines,Couple Leisure,Economy Class,1/1/2020,January,Orlando,Toronto
19392,Sunwing Airlines,Family Leisure,Economy Class,12/1/2019,December,Toronto,Cayo Coco
19393,Sunwing Airlines,Solo Leisure,Premium Economy,12/1/2019,December,Cancun,Vancouver
19394,Sunwing Airlines,Couple Leisure,Economy Class,12/1/2019,December,Huatulco,Vancouver
19395,Sunwing Airlines,Solo Leisure,Economy Class,12/1/2019,December,"Camaguey, Cuba","Toronto, Canada"
19396,Sunwing Airlines,Couple Leisure,Economy Class,12/1/2019,December,Vancouver,Puerto Vallarta
19397,Suparna Airlines,Couple Leisure,Economy Class,8/1/2017,August,Zhuahi,Jinan
19398,Super Air Jet,Business,Economy Class,4/1/2023,April,Denpasar,Jakarta
19399,Super Air Jet,Family Leisure,Economy Class,12/1/2022,December,Jakarta,Bali
19400,Super Air Jet,Solo Leisure,Economy Class,10/1/2022,October,Denpasar,Jakarta
19401,Super Air Jet,Solo Leisure,Economy Class,8/1/2022,August,Semarang, Jakarta
19402,Super Air Jet,Couple Leisure,Economy Class,9/1/2022,September,Lombok,Jakarta
19403,Super Air Jet,Family Leisure,Economy Class,9/1/2022,September,Lombok,Jakarta
19404,Super Air Jet,Family Leisure,Economy Class,5/1/2022,May,Jakarta ,Yogyakarta
19405,Surinam Airways,Solo Leisure,Economy Class,12/1/2021,December,Miami,"Georgetown,"
19406,Surinam Airways,Solo Leisure,Economy Class,10/1/2021,October,Miami,Belem
19407,Surinam Airways,Family Leisure,Economy Class,7/1/2021,July,Miami,Zanderij 
19408,Surinam Airways,Business,Economy Class,1/1/2020,January,Miami,Paramaribo
19409,Surinam Airways,Solo Leisure,Economy Class,12/1/2018,December,Paramaribo,Miami
19410,Surinam Airways,Solo Leisure,Economy Class,9/1/2018,September,Paramaribo,Port-of-Spain
19411,Surinam Airways,Family Leisure,Economy Class,10/1/2018,October,Amsterdam,Paramaribo
19412,Surinam Airways,Family Leisure,Economy Class,2/1/2018,February,Miami,Georgetown
19413,Surinam Airways,Family Leisure,Economy Class,7/1/2016,July,POS,CUR
19428,SVG Air,Solo Leisure,Economy Class,1/1/2019,January,Barbados,Bequia
19429,Swoop,Family Leisure,Economy Class,5/1/2023,May,Hamilton,Abbottsford
19430,Swoop,Solo Leisure,Economy Class,6/1/2023,June,Abbotsford,Edmonton
19431,Swoop,Family Leisure,Economy Class,6/1/2023,June,Toronto,Punta Cana
19432,Swoop,Family Leisure,Economy Class,6/1/2023,June,Toronto,Punta Cana
19433,Swoop,Couple Leisure,Economy Class,5/1/2023,May,Toronto,Cancun
19434,Swoop,Solo Leisure,Economy Class,1/1/2023,January,Hamilton,Moncton
19435,Swoop,Solo Leisure,Economy Class,5/1/2023,May,Hamilton,Abbotsford
19436,Swoop,Solo Leisure,Premium Economy,5/1/2023,May,Toronto,Las Vegas
19437,Swoop,Couple Leisure,Economy Class,5/1/2023,May,Victoria,Toronto
19438,Swoop,Family Leisure,Economy Class,5/1/2023,May,Toronto,Cancún
19439,Swoop,Couple Leisure,Economy Class,4/1/2023,April,Vardero,Vancouver
19440,Swoop,Couple Leisure,Economy Class,3/1/2023,March,Hamilton,Clearwater
19441,Swoop,Couple Leisure,Economy Class,3/1/2023,March,Toronto,Cuba
19442,Swoop,Couple Leisure,Economy Class,4/1/2023,April,Toronto,Las Vegas
19443,Swoop,Family Leisure,Economy Class,4/1/2023,April,Toronto,Las Vegas
19444,Swoop,Solo Leisure,Economy Class,4/1/2023,April,Edmonton,Abbotsford
19445,Swoop,Solo Leisure,Economy Class,4/1/2023,April,Toronto,Victoria
19446,Swoop,Solo Leisure,Economy Class,4/1/2023,April,Halifax,Toronto
19447,Swoop,Business,Economy Class,1/1/2023,January,Abbotsford,Edmonton
19448,Swoop,Business,Economy Class,3/1/2023,March,Edmonton,Hamilton
19449,Swoop,Couple Leisure,Economy Class,2/1/2023,February,Veradero,Toronto
19450,Swoop,Family Leisure,Economy Class,3/1/2023,March,Toronto,Cancun
19451,Swoop,Family Leisure,Economy Class,3/1/2023,March,London,Cancun
19452,Swoop,Solo Leisure,Economy Class,3/1/2023,March,Toronto,Victoria
19453,Swoop,Family Leisure,Economy Class,3/1/2023,March,Puerto Vallarta,Edmonton
19454,Swoop,Family Leisure,Economy Class,3/1/2023,March,Cancun,Toronto
19455,Swoop,Solo Leisure,Economy Class,3/1/2023,March,Toronto,Edmonton
19456,Swoop,Solo Leisure,Economy Class,1/1/2023,January,Victoria,Toronto
19457,Swoop,Family Leisure,Economy Class,3/1/2023,March,Abbotsford,Winnipeg
19458,Swoop,Couple Leisure,Economy Class,2/1/2023,February,Phoenix,Edmonton
19459,Swoop,Family Leisure,Economy Class,3/1/2023,March,Cancun,Hamilton
19460,Swoop,Family Leisure,Economy Class,3/1/2023,March,Toronto,Puerto Vallarta
19461,Swoop,Solo Leisure,Economy Class,3/1/2023,March,Moncton,Toronto
19462,Swoop,Couple Leisure,Economy Class,2/1/2023,February,Toronto via Varadero,Toronto via Varadero
19463,Swoop,Family Leisure,Economy Class,5/1/2022,May,Toronto,Orlando 
19464,Swoop,Solo Leisure,Economy Class,2/1/2023,February,Montego Bay,Toronto
19465,Swoop,Couple Leisure,Economy Class,2/1/2023,February,Toronto,Cancun
19466,Swoop,Solo Leisure,Economy Class,2/1/2023,February,Totonto,Kelowna
19467,Swoop,Couple Leisure,Economy Class,2/1/2023,February,Puerto Vallarta,Abbotsford
19468,Swoop,Couple Leisure,Economy Class,2/1/2023,February,Cancun,Toronto
19469,Swoop,Solo Leisure,Economy Class,2/1/2023,February,London,Sanford
19470,Swoop,Family Leisure,Economy Class,2/1/2023,February,London Ont,Orlando
19471,Swoop,Family Leisure,Economy Class,2/1/2023,February,Varadero,Toronto
19472,Swoop,Solo Leisure,Economy Class,2/1/2023,February,Toronto,Charlottetown
19473,Swoop,Family Leisure,Economy Class,1/1/2023,January,Toronto,Montego Bay
19474,Swoop,Couple Leisure,Economy Class,1/1/2023,January,Cancun,Toronto
19475,Swoop,Family Leisure,Economy Class,1/1/2023,January,Los Cabos,Abbotsford
19476,Swoop,Business,Economy Class,11/1/2022,November,St. John's,Hamilton
